user,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
68954,35.0,na,,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Cancer,0,0,,0.0,0
25185,45.0,R,555.0,0,0,45,0,0,205,0,0,6,1,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,56.0,1.87,0
67162,25.0,na,634.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,1,Sagittarius,0,0,,0.0,0
68218,20.0,na,512.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,1.0,0.08,0
69593,30.0,R,610.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,,0.0,0
67342,47.0,na,616.0,0,0,4,0,0,6,0,0,0,1,0,0,1,0,0,na,0,0,0,0,Taurus,0,0,2.0,0.29,1
3990,17.0,R,598.0,1,1,80,1,0,199,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,48.0,1.6,1
62355,21.0,na,,0,0,0,0,0,5,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,1,Leo,0,0,2.0,0.06999999999999999,0
17108,27.0,na,510.0,0,0,65,0,0,215,0,0,2,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,1,0,57.0,1.9,1
55491,41.0,na,,0,0,0,0,0,9,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,4.0,0.13,0
1206,30.0,na,596.0,0,0,0,0,0,255,0,1,32,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,69.0,2.3,0
51262,22.0,na,,0,0,20,0,0,44,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,20.0,0.67,0
2029,31.0,O,545.0,0,0,0,0,0,143,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Pisces,0,0,54.0,1.8,0
46991,22.0,na,651.0,0,0,56,0,0,102,0,0,2,1,0,0,0,1,0,Monthly,0,0,1,0,Virgo,0,0,40.0,1.33,0
67052,30.0,na,,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,,0.0,0
18793,19.0,R,633.0,0,0,37,0,0,108,0,0,10,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,23.0,0.77,0
8972,35.0,na,,0,0,0,0,2,146,0,0,4,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,48.0,1.6,0
67519,31.0,na,537.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
41539,23.0,na,,0,0,0,0,0,3,0,0,0,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,1
21565,38.0,R,558.0,39,1,33,39,2,271,0,0,56,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Capricorn,1,0,35.0,1.17,1
49110,33.0,na,,0,0,26,0,0,36,0,0,4,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,7.0,0.28,0
9801,29.0,R,583.0,4,0,14,4,0,222,0,0,23,1,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,55.0,1.83,1
59665,56.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0
47353,25.0,na,503.0,0,0,8,0,0,11,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,8.0,0.8,0
12495,24.0,R,514.0,0,0,0,0,1,156,0,1,12,1,1,1,1,0,4,Bi-Weekly,0,0,0,0,Gemini,1,0,45.0,1.5,0
55170,32.0,na,,0,0,4,0,0,7,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.0,0.16999999999999998,0
21309,19.0,na,,0,0,3,0,0,4,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,3.0,0.1,0
6019,47.0,R,531.0,0,0,0,0,0,220,0,0,15,1,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,68.0,2.27,1
67464,30.0,R,,0,0,7,0,0,0,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,3.0,0.5,0
12046,42.0,R,622.0,0,0,0,0,1,246,0,0,7,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,0,0,67.0,2.23,0
2896,24.0,na,,0,0,62,0,0,81,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,1,0,41.0,1.37,0
32093,61.0,R,575.0,0,0,46,0,0,146,0,0,13,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,34.0,1.13,0
34054,28.0,na,415.0,0,0,22,0,0,97,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,36.0,1.2,1
21715,27.0,R,470.0,0,0,7,0,0,125,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,44.0,1.47,1
21511,38.0,R,474.0,0,0,0,0,0,158,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,53.0,1.77,0
47163,32.0,na,535.0,0,0,10,0,0,8,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,5.0,0.29,1
44118,28.0,R,585.0,19,3,30,19,0,70,0,0,8,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,18.0,0.95,1
31574,48.0,R,539.0,0,0,108,0,0,261,0,0,4,1,0,0,0,1,2,Monthly,0,0,0,0,Aries,0,0,64.0,2.13,0
37492,38.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Cancer,0,0,,0.0,0
52804,26.0,na,,0,0,5,0,0,0,0,0,0,1,1,1,0,1,0,Monthly,0,1,0,0,Cancer,0,0,4.0,0.13,0
67243,23.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Cancer,1,0,,0.0,0
20576,30.0,R,463.0,6,1,54,6,0,178,0,0,18,1,0,0,0,1,2,Weekly,0,0,0,0,Taurus,0,0,48.0,1.6,1
39311,31.0,R,510.0,1,0,38,1,0,61,0,0,3,1,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,27.0,0.9,0
55697,29.0,na,596.0,0,0,2,0,0,26,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,12.0,0.4,0
40168,38.0,O,,0,0,17,0,0,33,0,0,1,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,8.0,0.3,1
46859,30.0,na,,0,0,74,0,0,160,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,52.0,1.73,0
62282,23.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,1
9663,50.0,O,567.0,58,1,69,58,0,305,0,0,115,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,65.0,2.17,0
35707,19.0,na,554.0,0,0,0,0,0,15,0,0,5,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,8.0,0.27,0
16429,36.0,R,633.0,0,0,0,0,0,26,0,0,2,1,0,0,1,0,0,Monthly,0,0,0,0,Aries,0,0,18.0,3.6,0
67349,24.0,na,635.0,1,0,36,1,0,146,0,0,9,1,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,0,0,28.0,0.0,0
33599,33.0,R,576.0,5,1,144,5,0,179,0,0,15,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,59.0,1.97,1
1757,22.0,na,583.0,0,0,23,0,0,56,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,12.0,0.41,0
15337,27.0,na,,0,0,2,0,0,4,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,2.0,0.06999999999999999,0
4411,25.0,R,545.0,0,0,0,0,0,231,0,0,13,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,66.0,2.2,0
17058,43.0,na,631.0,0,0,56,0,0,156,0,0,9,1,0,0,0,1,0,Semi-Monthly,0,0,1,0,Virgo,0,0,46.0,1.53,0
26093,21.0,na,577.0,0,0,0,0,0,251,0,0,15,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,68.0,2.27,1
57728,28.0,R,623.0,0,0,48,0,0,91,0,0,4,1,1,1,0,1,0,na,0,0,1,0,Aries,0,0,25.0,0.83,1
23465,23.0,na,474.0,5,2,16,5,0,39,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,10.0,0.33,0
64688,30.0,na,578.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.0,0.03,0
25637,37.0,O,656.0,0,0,0,0,1,223,0,0,13,1,0,0,0,1,0,Bi-Weekly,0,1,0,0,Pisces,0,0,63.0,2.1,0
42906,42.0,na,,5,1,7,5,0,21,0,0,0,1,0,0,1,0,0,na,0,0,0,0,Libra,0,0,7.0,0.24,0
34702,29.0,R,558.0,37,1,100,37,0,161,0,0,25,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,57.0,1.9,1
47666,32.0,R,523.0,0,0,54,0,0,101,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,27.0,0.9,0
43549,23.0,na,514.0,0,0,14,0,0,26,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,10.0,0.33,0
19744,32.0,na,,0,0,0,0,0,145,0,0,4,1,1,1,0,1,0,na,0,1,0,0,Aries,0,0,48.0,0.0,0
45535,49.0,na,625.0,0,0,41,0,0,66,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,17.0,0.71,0
12705,22.0,R,600.0,3,1,60,3,0,132,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,36.0,1.2,0
827,30.0,R,568.0,0,0,0,0,0,220,0,0,12,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,64.0,2.13,0
64807,19.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,,0.0,0
5122,27.0,R,500.0,0,0,0,0,0,8,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,9.0,0.3,0
11623,36.0,na,666.0,0,0,0,0,4,4,0,0,3,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,9.0,0.3,0
69360,42.0,R,620.0,0,0,0,0,0,4,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,1,1.0,0.03,0
64733,60.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,Taurus,0,0,,0.0,0
21396,28.0,R,,0,0,0,0,0,61,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,1,0,Gemini,0,0,31.0,2.58,0
49355,23.0,R,500.0,0,0,20,0,0,45,0,0,3,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,1,0,8.0,0.27,0
34364,29.0,na,591.0,0,0,20,0,0,38,0,0,3,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,16.0,0.53,1
18465,34.0,R,635.0,0,0,125,0,0,216,0,0,24,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Pisces,0,0,42.0,1.4,1
27704,25.0,na,,0,0,2,0,0,12,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,2.0,0.06999999999999999,0
2836,31.0,na,577.0,0,0,6,0,0,232,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,58.0,1.93,1
54544,30.0,R,520.0,1,0,35,1,0,41,0,0,3,1,0,0,1,0,0,Monthly,0,0,0,0,Capricorn,0,0,12.0,0.4,1
17840,56.0,R,519.0,22,5,28,22,0,89,0,0,17,1,1,1,1,0,3,Monthly,0,0,0,0,Libra,0,0,32.0,1.0699999999999998,1
54594,34.0,R,,0,0,0,0,0,29,0,0,7,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,18.0,0.6,0
50981,24.0,na,348.0,1,0,2,1,0,13,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.0,0.03,1
52041,36.0,na,,16,0,39,16,0,109,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,26.0,0.87,1
33819,31.0,R,470.0,1,0,19,1,0,25,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,14.0,0.47,1
24236,18.0,R,640.0,0,0,0,0,0,100,0,0,3,1,1,1,0,1,2,na,0,0,1,0,Cancer,1,0,45.0,1.5,0
55171,35.0,na,,0,0,2,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,1,0,0,Virgo,0,0,1.0,0.05,0
51065,33.0,R,628.0,0,0,0,0,0,16,0,0,2,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,1,10.0,0.33,0
312,25.0,R,547.0,0,0,0,0,0,170,0,0,32,1,1,1,1,0,2,Monthly,0,0,0,0,Gemini,0,0,61.0,2.03,0
28640,22.0,na,481.0,0,0,20,0,0,40,0,0,2,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,15.0,0.5,1
61249,57.0,na,518.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.0,0.06999999999999999,0
8171,36.0,R,541.0,19,1,57,19,0,138,0,0,35,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,32.0,1.0699999999999998,1
63657,20.0,na,,0,0,5,0,0,15,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,8.0,0.27,0
52547,23.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,,0.0,0
24983,31.0,na,491.0,0,0,14,0,0,30,0,0,3,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,na,0,0,11.0,0.37,0
53912,21.0,O,413.0,0,0,46,0,0,103,0,0,5,1,0,0,1,0,2,Weekly,0,0,0,0,Aquarius,1,0,24.0,0.8,0
29675,28.0,na,565.0,4,1,86,4,0,176,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,39.0,1.3,1
4585,20.0,na,,5,0,72,5,0,141,0,0,9,1,1,1,1,1,5,na,0,0,0,0,Libra,0,0,47.0,1.5699999999999998,1
24490,31.0,R,550.0,4,1,42,4,0,102,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,36.0,1.2,1
68698,23.0,na,,0,0,5,0,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,3.0,0.1,0
32257,41.0,R,569.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,,0.0,0
65556,42.0,na,530.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
21810,31.0,O,561.0,5,0,32,5,0,235,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,1,40.0,1.33,1
29345,30.0,O,617.0,2,1,1,2,0,106,0,0,5,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,52.0,1.73,1
48730,37.0,na,506.0,0,0,3,0,0,4,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,6.0,0.2,1
55634,28.0,na,517.0,2,0,5,2,0,2,0,0,2,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,4.0,0.13,0
48918,23.0,R,660.0,3,0,30,3,0,62,0,0,6,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,19.0,0.63,0
57297,27.0,R,500.0,0,0,68,0,0,125,0,0,1,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,33.0,1.1,0
21069,21.0,na,489.0,9,0,40,9,0,96,0,0,8,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,30.0,1.0,1
61857,32.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,8.0,0.27,0
28337,35.0,na,629.0,0,0,28,0,0,92,0,0,11,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Pisces,0,0,18.0,0.86,0
4209,36.0,R,529.0,2,2,57,2,0,99,0,0,12,1,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,23.0,0.77,1
8959,23.0,na,551.0,4,0,56,4,0,153,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,32.0,1.0699999999999998,1
21693,28.0,R,626.0,0,0,0,0,0,23,0,0,5,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,1,1,7.0,0.23,0
36630,28.0,R,579.0,26,0,64,26,0,231,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,58.0,1.93,1
16600,41.0,na,508.0,0,0,0,0,0,67,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,21.0,0.7,0
29414,26.0,R,640.0,0,0,0,0,0,250,0,0,19,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,77.0,2.57,0
29574,35.0,na,472.0,0,0,51,0,0,68,0,0,7,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,na,0,0,22.0,0.73,1
34572,31.0,R,433.0,0,0,0,0,0,58,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,26.0,0.87,0
38611,19.0,na,378.0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
57306,44.0,R,,0,0,4,0,0,5,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Gemini,0,0,2.0,0.4,0
22029,42.0,O,642.0,0,0,0,0,1,76,0,0,16,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,35.0,1.17,0
65434,26.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,,0.0,0
67534,63.0,na,634.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
58638,27.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.0,0.06999999999999999,0
23906,50.0,O,444.0,0,0,38,0,0,50,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,1,0,6.0,0.2,0
20626,20.0,R,518.0,4,1,80,4,0,184,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,44.0,1.47,1
30375,22.0,na,,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,2.0,0.06999999999999999,0
43872,35.0,na,555.0,1,1,19,1,0,37,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Gemini,0,0,19.0,0.63,1
58565,30.0,R,584.0,5,0,11,5,0,36,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,7.0,0.78,0
21236,26.0,na,627.0,1,0,35,1,0,113,0,0,23,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,26.0,0.87,1
66870,23.0,na,516.0,0,0,0,0,0,99,0,0,15,1,1,1,1,1,3,Weekly,0,0,0,0,Capricorn,0,0,28.0,0.93,1
60078,32.0,na,,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,Weekly,0,0,0,0,na,1,0,,0.0,1
2978,41.0,O,483.0,0,0,0,0,0,20,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,23.0,0.77,0
66367,38.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,1,0,,0.0,0
55543,21.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,1,0,1.0,0.03,0
54389,54.0,na,515.0,0,0,31,0,0,65,0,0,13,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,13.0,0.5900000000000001,1
11234,28.0,na,545.0,5,0,0,5,0,34,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,12.0,0.4,1
40811,27.0,na,535.0,1,0,90,1,0,164,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,24.0,1.5,1
6467,20.0,na,,0,0,11,0,0,13,0,0,0,1,0,0,1,0,2,na,0,0,0,0,Sagittarius,0,0,8.0,0.27,0
46491,23.0,R,,0,0,62,0,0,124,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,35.0,1.17,1
23496,36.0,R,636.0,0,0,0,0,1,196,0,0,25,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,na,0,0,62.0,2.07,0
5363,27.0,na,512.0,0,0,9,0,0,27,0,0,3,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,5.0,0.16999999999999998,1
31490,25.0,R,586.0,0,0,0,0,0,152,0,0,10,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,47.0,1.5699999999999998,1
31238,29.0,na,621.0,0,0,88,0,0,190,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,60.0,2.0,0
2601,43.0,R,485.0,0,0,42,0,0,179,0,0,14,1,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,43.0,1.4300000000000002,1
66174,37.0,R,539.0,1,1,5,1,0,5,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,1,0,4.0,4.0,1
61845,21.0,na,588.0,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,2.0,0.06999999999999999,0
16721,26.0,R,514.0,0,0,2,0,0,106,0,0,22,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,32.0,1.0699999999999998,0
13282,40.0,R,525.0,60,4,88,60,0,305,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,60.0,2.0,1
23717,51.0,na,640.0,0,0,21,0,0,35,0,0,2,1,1,1,0,1,2,Monthly,0,0,0,0,Pisces,0,0,11.0,0.37,0
12002,26.0,R,585.0,2,0,158,2,0,306,0,0,23,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,59.0,1.97,1
19703,20.0,R,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,2.0,0.06999999999999999,0
38135,31.0,na,525.0,1,0,95,1,0,193,0,0,29,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,37.0,1.23,1
18879,50.0,R,509.0,0,0,0,0,0,161,0,0,9,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Aquarius,0,0,64.0,2.13,0
44543,26.0,na,,0,0,24,0,0,108,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,33.0,1.1,0
36159,28.0,R,,0,0,0,0,0,37,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,18.0,0.6,0
45466,27.0,na,424.0,0,0,0,0,0,13,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,9.0,0.3,0
29301,28.0,na,,0,0,0,0,0,25,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,17.0,0.5700000000000001,0
52119,22.0,R,522.0,0,0,13,0,0,10,0,0,0,1,1,1,0,1,2,na,0,0,0,0,Cancer,0,0,4.0,0.13,0
32995,21.0,na,,0,0,1,0,0,5,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,1.0,0.03,0
9982,51.0,na,,0,0,0,0,0,24,0,0,1,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,17.0,0.5700000000000001,0
762,23.0,R,486.0,1,0,61,1,0,149,0,0,5,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,1,0,30.0,1.0,0
61965,44.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.0,0.05,0
41059,28.0,na,581.0,0,0,5,0,0,58,0,0,3,1,0,0,0,1,0,na,0,0,0,0,na,1,0,24.0,0.8,0
46439,23.0,na,,0,0,0,0,0,19,0,0,2,1,0,0,1,0,0,na,0,0,0,0,Gemini,0,0,,0.0,1
38675,29.0,R,,0,0,0,0,0,55,0,0,2,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,,0.0,0
52196,31.0,na,500.0,0,0,8,0,0,137,0,0,6,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,34.0,1.13,0
53649,37.0,na,453.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,1.0,0.03,0
845,34.0,na,,6,4,226,6,0,156,0,0,76,1,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,43.0,1.4300000000000002,1
3498,25.0,na,675.0,1,0,11,1,0,22,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,9.0,0.3,0
20330,28.0,R,543.0,0,0,0,0,0,230,0,0,8,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,68.0,2.27,0
27506,28.0,R,335.0,10,0,60,10,0,80,0,0,14,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,na,0,1,15.0,0.5,1
7255,31.0,R,521.0,0,0,57,0,0,190,0,0,24,1,1,1,1,0,2,Weekly,0,0,0,0,Pisces,0,0,52.0,1.73,1
30044,30.0,na,516.0,1,1,20,1,0,15,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,1,0,7.0,0.23,1
24444,30.0,na,491.0,0,0,46,0,0,254,0,0,5,1,0,0,1,0,2,Weekly,0,0,0,0,Cancer,0,1,50.0,1.67,1
30605,30.0,na,420.0,0,0,12,0,0,74,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,18.0,0.6,0
30528,26.0,na,390.0,4,2,22,4,0,71,0,0,7,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,15.0,0.71,0
30815,22.0,R,554.0,0,0,2,0,0,88,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,29.0,0.97,0
60925,31.0,na,,0,0,4,0,0,6,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Aries,0,0,6.0,0.21,0
66935,24.0,R,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,75.0,2.5,0
